order_id,customer_id,order_date,category,product_price,quantity,discount_pct,region,payment_method,returned,rating,revenue,profit,month,month_name,quarter
ORD03795,2464,2023-10-04 06:12:10.226045,Sports,290.03,2,20,East,Debit Card,0,3,464.05,182.3,10,Oct,4
ORD03796,1990,2023-10-04 07:57:01.404280,Clothing,584.19,4,0,West,Credit Card,0,3,2336.76,801.33,10,Oct,4
ORD03797,2264,2023-10-04 09:41:52.582516,Sports,104.91,1,25,South,Debit Card,0,4,78.68,21.33,10,Oct,4
ORD03798,2884,2023-10-04 11:26:43.760752,Clothing,100.0,4,15,East,Credit Card,0,4,340.0,94.02,10,Oct,4
ORD03799,2809,2023-10-04 13:11:34.938987,Electronics,1393.84,2,5,North,Debit Card,0,3,2648.3,567.54,10,Oct,4
ORD03800,3341,2023-10-04 14:56:26.117223,Home & Kitchen,1448.01,3,0,South,COD,0,3,4344.03,1121.55,10,Oct,4
ORD03801,3256,2023-10-04 16:41:17.295459,Electronics,1131.22,1,0,North,UPI,0,5,1131.22,291.67,10,Oct,4
ORD03802,2111,2023-10-04 18:26:08.473694,Sports,2155.03,2,30,South,Debit Card,0,4,3017.04,479.78,10,Oct,4
ORD03803,1817,2023-10-04 20:10:59.651930,Beauty,100.0,5,5,East,Credit Card,0,4,475.0,125.06,10,Oct,4
ORD03804,2799,2023-10-04 21:55:50.830166,Sports,4122.68,5,5,North,UPI,0,1,19582.73,5286.33,10,Oct,4
ORD03805,2960,2023-10-04 23:40:42.008401,Electronics,149.84,5,0,South,COD,0,5,749.2,237.08,10,Oct,4
ORD03806,3437,2023-10-05 01:25:33.186637,Home & Kitchen,1681.39,3,20,South,COD,0,4,4035.34,1126.32,10,Oct,4
ORD03807,3372,2023-10-05 03:10:24.364872,Home & Kitchen,214.76,4,0,East,Net Banking,0,2,859.04,313.91,10,Oct,4
ORD03808,3987,2023-10-05 04:55:15.543108,Sports,3179.21,4,5,South,UPI,0,5,12081.0,2922.28,10,Oct,4
ORD03809,1888,2023-10-05 06:40:06.721344,Electronics,1072.21,4,10,South,Debit Card,0,5,3859.96,974.37,10,Oct,4
ORD03810,2855,2023-10-05 08:24:57.899579,Books,128.82,3,10,North,COD,0,5,347.81,101.86,10,Oct,4
ORD03811,2180,2023-10-05 10:09:49.077815,Books,1438.5,5,10,East,Debit Card,0,5,6473.25,1299.06,10,Oct,4
ORD03812,1667,2023-10-05 11:54:40.256051,Electronics,100.0,4,10,East,Debit Card,0,4,360.0,89.41,10,Oct,4
ORD03813,1632,2023-10-05 13:39:31.434286,Clothing,2244.31,3,20,North,Credit Card,0,5,5386.34,1731.93,10,Oct,4
ORD03814,3624,2023-10-05 15:24:22.612522,Clothing,1577.24,3,20,West,Debit Card,0,3,3785.38,957.52,10,Oct,4
ORD03815,2642,2023-10-05 17:09:13.790758,Sports,358.58,2,20,North,Net Banking,0,4,573.73,216.1,10,Oct,4
ORD03816,1136,2023-10-05 18:54:04.968993,Beauty,704.41,4,0,North,UPI,0,1,2817.64,856.07,10,Oct,4
ORD03817,2946,2023-10-05 20:38:56.147229,Home & Kitchen,100.0,5,20,West,UPI,1,2,400.0,75.38,10,Oct,4
ORD03818,2697,2023-10-05 22:23:47.325465,Clothing,1774.71,1,0,South,Credit Card,0,4,1774.71,482.47,10,Oct,4
ORD03819,1427,2023-10-06 00:08:38.503700,Clothing,584.39,3,0,East,Net Banking,0,1,1753.17,598.17,10,Oct,4
ORD03820,2475,2023-10-06 01:53:29.681936,Beauty,1271.51,2,25,East,Net Banking,0,4,1907.26,592.85,10,Oct,4
ORD03821,3659,2023-10-06 03:38:20.860172,Beauty,4710.36,1,20,West,UPI,0,4,3768.29,1399.23,10,Oct,4
ORD03822,3958,2023-10-06 05:23:12.038407,Beauty,533.87,3,10,East,Net Banking,0,4,1441.45,486.48,10,Oct,4
ORD03823,1818,2023-10-06 07:08:03.216643,Sports,6943.87,2,25,West,COD,0,2,10415.8,1722.81,10,Oct,4
ORD03824,3188,2023-10-06 08:52:54.394878,Clothing,1502.48,4,30,South,Debit Card,0,3,4206.94,749.37,10,Oct,4
ORD03825,2106,2023-10-06 10:37:45.573114,Sports,415.78,2,15,West,Debit Card,0,4,706.83,220.84,10,Oct,4
ORD03826,3224,2023-10-06 12:22:36.751350,Clothing,861.12,3,15,East,UPI,0,4,2195.86,460.26,10,Oct,4
ORD03827,1197,2023-10-06 14:07:27.929585,Clothing,2023.23,4,20,East,UPI,0,1,6474.34,1922.61,10,Oct,4
ORD03828,3671,2023-10-06 15:52:19.107821,Home & Kitchen,887.18,5,0,West,Net Banking,0,4,4435.9,1543.93,10,Oct,4
ORD03829,2995,2023-10-06 17:37:10.286057,Electronics,106.45,2,0,East,Credit Card,0,5,212.9,62.64,10,Oct,4
ORD03830,3738,2023-10-06 19:22:01.464292,Electronics,276.97,1,20,West,UPI,0,2,221.58,56.25,10,Oct,4
ORD03831,3448,2023-10-06 21:06:52.642528,Clothing,2350.27,4,5,East,UPI,0,4,8931.03,2782.62,10,Oct,4
ORD03832,1470,2023-10-06 22:51:43.820764,Clothing,1567.78,4,0,North,UPI,0,4,6271.12,1165.83,10,Oct,4
ORD03833,3265,2023-10-07 00:36:34.998999,Sports,1265.35,5,5,South,Net Banking,0,5,6010.41,1988.26,10,Oct,4
ORD03834,2948,2023-10-07 02:21:26.177235,Electronics,275.2,2,5,East,COD,0,3,522.88,169.55,10,Oct,4
ORD03835,1928,2023-10-07 04:06:17.355471,Electronics,2727.99,1,30,East,UPI,0,4,1909.59,532.01,10,Oct,4
ORD03836,3010,2023-10-07 05:51:08.533706,Electronics,4856.33,5,15,East,COD,0,5,20639.4,4534.55,10,Oct,4
ORD03837,3679,2023-10-07 07:35:59.711942,Electronics,100.0,2,10,West,Net Banking,0,4,180.0,62.89,10,Oct,4
ORD03838,3998,2023-10-07 09:20:50.890178,Electronics,121.87,1,30,East,Credit Card,0,4,85.31,23.69,10,Oct,4
ORD03839,1905,2023-10-07 11:05:42.068413,Home & Kitchen,3240.65,1,25,West,Debit Card,0,1,2430.49,400.53,10,Oct,4
ORD03840,3222,2023-10-07 12:50:33.246649,Clothing,2535.58,3,10,East,Debit Card,0,5,6846.07,2599.13,10,Oct,4
ORD03841,1022,2023-10-07 14:35:24.424884,Sports,1443.24,1,25,North,Debit Card,0,5,1082.43,370.11,10,Oct,4
ORD03842,1234,2023-10-07 16:20:15.603120,Beauty,4349.68,2,10,North,Debit Card,0,4,7829.42,2319.08,10,Oct,4
ORD03843,2124,2023-10-07 18:05:06.781356,Home & Kitchen,1559.51,5,0,South,Net Banking,1,2,7797.55,2021.17,10,Oct,4
ORD03844,1928,2023-10-07 19:49:57.959591,Electronics,364.99,5,0,West,Debit Card,0,2,1824.95,711.68,10,Oct,4
ORD03845,1522,2023-10-07 21:34:49.137827,Electronics,1956.48,3,15,South,Net Banking,0,4,4989.02,1715.0,10,Oct,4
ORD03846,2808,2023-10-07 23:19:40.316063,Sports,1556.46,2,10,East,Credit Card,0,3,2801.63,794.96,10,Oct,4
ORD03847,1430,2023-10-08 01:04:31.494298,Books,6375.94,1,15,East,UPI,0,4,5419.55,1697.88,10,Oct,4
ORD03848,1792,2023-10-08 02:49:22.672534,Sports,361.0,3,15,North,UPI,0,4,920.55,202.69,10,Oct,4
ORD03849,2629,2023-10-08 04:34:13.850770,Sports,1366.53,4,0,South,UPI,0,5,5466.12,1087.37,10,Oct,4
ORD03850,2736,2023-10-08 06:19:05.029005,Beauty,2272.33,2,0,East,Net Banking,0,3,4544.66,992.24,10,Oct,4
ORD03851,1532,2023-10-08 08:03:56.207241,Beauty,620.96,3,10,East,Net Banking,0,4,1676.59,374.36,10,Oct,4
ORD03852,2746,2023-10-08 09:48:47.385477,Home & Kitchen,716.28,5,0,West,Net Banking,1,5,3581.4,1199.53,10,Oct,4
ORD03853,2675,2023-10-08 11:33:38.563712,Clothing,3282.57,3,15,East,Credit Card,0,4,8370.55,1548.68,10,Oct,4
ORD03854,2316,2023-10-08 13:18:29.741948,Beauty,776.76,4,10,South,COD,1,5,2796.34,963.05,10,Oct,4
ORD03855,3857,2023-10-08 15:03:20.920184,Books,1470.18,2,10,North,Net Banking,1,3,2646.32,743.22,10,Oct,4
ORD03856,1912,2023-10-08 16:48:12.098419,Electronics,3300.56,3,5,North,Net Banking,0,5,9406.6,2315.37,10,Oct,4
ORD03857,2124,2023-10-08 18:33:03.276655,Home & Kitchen,353.25,1,15,East,UPI,0,5,300.26,67.59,10,Oct,4
ORD03858,2525,2023-10-08 20:17:54.454890,Home & Kitchen,6015.88,2,20,East,Debit Card,0,4,9625.41,2678.75,10,Oct,4
ORD03859,2327,2023-10-08 22:02:45.633126,Sports,1815.76,3,30,East,Debit Card,1,4,3813.1,874.65,10,Oct,4
ORD03860,3918,2023-10-08 23:47:36.811362,Home & Kitchen,1028.13,3,20,West,Credit Card,0,2,2467.51,635.05,10,Oct,4
ORD03861,3587,2023-10-09 01:32:27.989597,Clothing,845.6,2,10,East,Debit Card,0,4,1522.08,509.52,10,Oct,4
ORD03862,2023,2023-10-09 03:17:19.167833,Beauty,4630.61,5,0,East,COD,0,4,23153.05,7096.4,10,Oct,4
ORD03863,2576,2023-10-09 05:02:10.346069,Sports,345.49,1,15,West,UPI,0,1,293.67,98.97,10,Oct,4
ORD03864,2378,2023-10-09 06:47:01.524304,Home & Kitchen,560.26,2,25,South,Credit Card,0,5,840.39,275.85,10,Oct,4
ORD03865,2519,2023-10-09 08:31:52.702540,Clothing,551.8,1,0,West,Debit Card,0,5,551.8,195.21,10,Oct,4
ORD03866,2681,2023-10-09 10:16:43.880776,Clothing,511.64,1,0,North,Debit Card,1,5,511.64,102.54,10,Oct,4
ORD03867,2997,2023-10-09 12:01:35.059011,Home & Kitchen,948.19,2,0,West,UPI,0,4,1896.38,756.24,10,Oct,4
ORD03868,1226,2023-10-09 13:46:26.237247,Electronics,6789.43,3,15,West,Credit Card,1,4,17313.05,4656.22,10,Oct,4
ORD03869,2259,2023-10-09 15:31:17.415483,Clothing,3294.46,5,10,South,UPI,0,5,14825.07,4885.72,10,Oct,4
ORD03870,1872,2023-10-09 17:16:08.593718,Home & Kitchen,596.13,1,0,South,Credit Card,1,4,596.13,190.43,10,Oct,4
ORD03871,1891,2023-10-09 19:00:59.771954,Books,824.53,1,25,East,Debit Card,0,4,618.4,180.29,10,Oct,4
ORD03872,2478,2023-10-09 20:45:50.950190,Clothing,1660.64,3,10,West,UPI,0,4,4483.73,1788.8,10,Oct,4
ORD03873,2036,2023-10-09 22:30:42.128425,Electronics,100.0,2,5,South,UPI,0,4,190.0,38.82,10,Oct,4
ORD03874,3257,2023-10-10 00:15:33.306661,Clothing,2573.48,5,5,North,COD,0,2,12224.03,3122.41,10,Oct,4
ORD03875,3788,2023-10-10 02:00:24.484896,Sports,3177.87,1,0,East,UPI,1,1,3177.87,578.16,10,Oct,4
ORD03876,1396,2023-10-10 03:45:15.663132,Clothing,2919.47,1,10,West,Credit Card,0,4,2627.52,513.57,10,Oct,4
ORD03877,2123,2023-10-10 05:30:06.841368,Electronics,705.14,2,5,North,COD,0,4,1339.77,439.77,10,Oct,4
ORD03878,3078,2023-10-10 07:14:58.019603,Home & Kitchen,929.84,3,10,South,UPI,0,5,2510.57,379.62,10,Oct,4
ORD03879,3945,2023-10-10 08:59:49.197839,Beauty,100.0,4,20,East,UPI,0,4,320.0,119.19,10,Oct,4
ORD03880,1648,2023-10-10 10:44:40.376075,Home & Kitchen,764.73,3,15,North,COD,0,3,1950.06,601.2,10,Oct,4
ORD03881,1328,2023-10-10 12:29:31.554310,Electronics,925.47,1,0,West,Debit Card,0,4,925.47,240.83,10,Oct,4
ORD03882,2482,2023-10-10 14:14:22.732546,Clothing,3562.32,1,10,North,UPI,0,3,3206.09,746.51,10,Oct,4
ORD03883,1951,2023-10-10 15:59:13.910782,Sports,3366.3,5,20,East,Net Banking,0,2,13465.2,2444.86,10,Oct,4
ORD03884,3005,2023-10-10 17:44:05.089017,Electronics,5076.38,3,0,West,Debit Card,0,2,15229.14,5793.02,10,Oct,4
ORD03885,3016,2023-10-10 19:28:56.267253,Home & Kitchen,3245.6,4,0,West,UPI,0,4,12982.4,4259.27,10,Oct,4
ORD03886,3668,2023-10-10 21:13:47.445489,Clothing,100.0,5,10,North,Debit Card,0,1,450.0,105.34,10,Oct,4
ORD03887,2878,2023-10-10 22:58:38.623724,Electronics,1538.58,4,15,East,Credit Card,0,3,5231.17,877.45,10,Oct,4
ORD03888,2196,2023-10-11 00:43:29.801960,Sports,106.02,5,0,West,Debit Card,0,5,530.1,122.68,10,Oct,4
ORD03889,2772,2023-10-11 02:28:20.980196,Home & Kitchen,477.41,3,15,East,COD,0,3,1217.4,238.8,10,Oct,4
ORD03890,1161,2023-10-11 04:13:12.158431,Home & Kitchen,1295.22,1,15,South,UPI,0,2,1100.94,381.55,10,Oct,4
ORD03891,2751,2023-10-11 05:58:03.336667,Electronics,1809.03,4,25,North,Debit Card,1,5,5427.09,1790.4,10,Oct,4
ORD03892,1775,2023-10-11 07:42:54.514902,Electronics,1594.72,3,0,East,Net Banking,0,4,4784.16,1313.44,10,Oct,4
ORD03893,2827,2023-10-11 09:27:45.693138,Home & Kitchen,100.0,4,20,South,Credit Card,0,2,320.0,118.87,10,Oct,4
ORD03894,3321,2023-10-11 11:12:36.871374,Home & Kitchen,164.06,3,0,South,Credit Card,0,2,492.18,96.06,10,Oct,4
ORD03895,2051,2023-10-11 12:57:28.049609,Electronics,206.46,5,10,East,Debit Card,0,4,929.07,244.34,10,Oct,4
ORD03896,3373,2023-10-11 14:42:19.227845,Electronics,143.8,3,10,East,COD,1,4,388.26,127.22,10,Oct,4
ORD03897,1939,2023-10-11 16:27:10.406081,Electronics,294.45,5,5,North,Credit Card,1,2,1398.64,233.5,10,Oct,4
ORD03898,1539,2023-10-11 18:12:01.584316,Beauty,1749.48,1,20,North,Debit Card,0,3,1399.58,340.33,10,Oct,4
ORD03899,3535,2023-10-11 19:56:52.762552,Sports,2665.34,5,0,West,Debit Card,0,5,13326.7,3903.61,10,Oct,4
ORD03900,1821,2023-10-11 21:41:43.940788,Beauty,788.44,2,10,North,Credit Card,0,4,1419.19,343.02,10,Oct,4
ORD03901,2461,2023-10-11 23:26:35.119023,Electronics,1770.29,1,0,East,Debit Card,0,4,1770.29,478.07,10,Oct,4
ORD03902,2088,2023-10-12 01:11:26.297259,Beauty,334.75,3,15,West,Debit Card,0,3,853.61,257.82,10,Oct,4
ORD03903,1355,2023-10-12 02:56:17.475495,Electronics,5433.52,3,0,South,Net Banking,0,3,16300.56,3946.33,10,Oct,4
ORD03904,1234,2023-10-12 04:41:08.653730,Books,646.17,2,20,South,Debit Card,0,4,1033.87,182.48,10,Oct,4
ORD03905,3274,2023-10-12 06:25:59.831966,Sports,2804.91,3,20,East,Debit Card,0,5,6731.78,1244.44,10,Oct,4
ORD03906,2548,2023-10-12 08:10:51.010202,Clothing,4360.66,1,20,West,COD,0,1,3488.53,982.9,10,Oct,4
ORD03907,3096,2023-10-12 09:55:42.188437,Clothing,3000.55,1,0,West,Credit Card,0,5,3000.55,581.16,10,Oct,4
ORD03908,1117,2023-10-12 11:40:33.366673,Electronics,104.13,5,15,North,COD,0,3,442.55,164.83,10,Oct,4
ORD03909,3101,2023-10-12 13:25:24.544908,Electronics,1576.05,4,0,South,UPI,0,4,6304.2,2260.35,10,Oct,4
ORD03910,2673,2023-10-12 15:10:15.723144,Home & Kitchen,191.9,3,20,South,COD,0,1,460.56,109.27,10,Oct,4
ORD03911,3612,2023-10-12 16:55:06.901380,Home & Kitchen,100.0,2,15,North,UPI,0,4,170.0,60.82,10,Oct,4
ORD03912,2067,2023-10-12 18:39:58.079615,Sports,100.0,1,10,South,UPI,0,4,90.0,25.5,10,Oct,4
ORD03913,3100,2023-10-12 20:24:49.257851,Home & Kitchen,3718.07,1,15,North,COD,0,4,3160.36,599.72,10,Oct,4
ORD03914,1557,2023-10-12 22:09:40.436087,Home & Kitchen,3586.53,1,0,South,Net Banking,0,4,3586.53,1088.7,10,Oct,4
ORD03915,2815,2023-10-12 23:54:31.614322,Electronics,383.93,4,10,South,COD,0,4,1382.15,442.1,10,Oct,4
ORD03916,3005,2023-10-13 01:39:22.792558,Electronics,1188.0,4,0,South,Credit Card,0,5,4752.0,812.46,10,Oct,4
ORD03917,3915,2023-10-13 03:24:13.970794,Beauty,4652.58,3,30,North,COD,0,1,9770.42,2233.65,10,Oct,4
ORD03918,1397,2023-10-13 05:09:05.149029,Electronics,1029.87,2,25,South,Net Banking,0,4,1544.8,233.8,10,Oct,4
ORD03919,1674,2023-10-13 06:53:56.327265,Home & Kitchen,750.27,4,15,South,COD,0,2,2550.92,584.43,10,Oct,4
ORD03920,1386,2023-10-13 08:38:47.505501,Electronics,990.29,5,25,West,Net Banking,0,4,3713.59,868.47,10,Oct,4
ORD03921,3158,2023-10-13 10:23:38.683736,Home & Kitchen,2342.51,4,5,South,Credit Card,0,5,8901.54,2737.69,10,Oct,4
ORD03922,3661,2023-10-13 12:08:29.861972,Home & Kitchen,973.06,1,25,East,Debit Card,0,3,729.8,145.79,10,Oct,4
ORD03923,3064,2023-10-13 13:53:21.040208,Electronics,2293.71,2,5,South,Net Banking,0,5,4358.05,686.49,10,Oct,4
ORD03924,1883,2023-10-13 15:38:12.218443,Clothing,847.65,3,15,South,Net Banking,0,5,2161.51,494.79,10,Oct,4
ORD03925,1540,2023-10-13 17:23:03.396679,Home & Kitchen,435.54,4,15,West,Net Banking,1,4,1480.84,527.78,10,Oct,4
ORD03926,1170,2023-10-13 19:07:54.574914,Clothing,592.84,1,0,West,Credit Card,0,1,592.84,148.08,10,Oct,4
ORD03927,3456,2023-10-13 20:52:45.753150,Electronics,121.53,5,5,North,UPI,0,5,577.27,146.5,10,Oct,4
ORD03928,1739,2023-10-13 22:37:36.931386,Home & Kitchen,1031.88,5,0,North,Net Banking,1,5,5159.4,1378.89,10,Oct,4
ORD03929,2401,2023-10-14 00:22:28.109621,Electronics,240.45,3,30,East,Credit Card,0,3,504.94,170.64,10,Oct,4
ORD03930,3905,2023-10-14 02:07:19.287857,Sports,2503.36,3,0,West,Debit Card,0,5,7510.08,2027.77,10,Oct,4
ORD03931,3277,2023-10-14 03:52:10.466093,Books,818.62,4,10,North,Net Banking,0,5,2947.03,509.31,10,Oct,4
ORD03932,1118,2023-10-14 05:37:01.644328,Electronics,2172.27,3,20,North,UPI,0,4,5213.45,1051.03,10,Oct,4
ORD03933,3831,2023-10-14 07:21:52.822564,Home & Kitchen,4633.76,1,0,North,Credit Card,0,5,4633.76,912.73,10,Oct,4
ORD03934,3512,2023-10-14 09:06:44.000800,Books,2840.47,1,10,West,Debit Card,0,4,2556.42,708.04,10,Oct,4
ORD03935,3151,2023-10-14 10:51:35.179035,Clothing,4538.16,1,15,West,UPI,0,4,3857.44,607.48,10,Oct,4
ORD03936,3745,2023-10-14 12:36:26.357271,Clothing,1258.77,4,0,East,Debit Card,0,4,5035.08,1112.27,10,Oct,4
ORD03937,2995,2023-10-14 14:21:17.535507,Clothing,271.07,4,20,West,UPI,1,3,867.42,261.79,10,Oct,4
ORD03938,2705,2023-10-14 16:06:08.713742,Clothing,4109.22,3,0,West,COD,0,5,12327.66,2942.15,10,Oct,4
ORD03939,2722,2023-10-14 17:50:59.891978,Electronics,3043.17,4,0,West,COD,0,1,12172.68,3979.59,10,Oct,4
ORD03940,3222,2023-10-14 19:35:51.070214,Clothing,2997.21,1,10,East,COD,0,4,2697.49,668.45,10,Oct,4
ORD03941,3792,2023-10-14 21:20:42.248449,Clothing,1772.7,2,10,South,Debit Card,0,5,3190.86,1259.8,10,Oct,4
ORD03942,2697,2023-10-14 23:05:33.426685,Home & Kitchen,1470.91,1,25,South,COD,0,3,1103.18,431.72,10,Oct,4
ORD03943,2444,2023-10-15 00:50:24.604920,Home & Kitchen,100.0,2,25,North,Credit Card,0,4,150.0,52.49,10,Oct,4
ORD03944,2759,2023-10-15 02:35:15.783156,Books,2067.81,3,10,South,Credit Card,0,4,5583.09,2169.58,10,Oct,4
ORD03945,2524,2023-10-15 04:20:06.961392,Sports,144.0,5,5,South,COD,0,3,684.0,137.62,10,Oct,4
ORD03946,1664,2023-10-15 06:04:58.139627,Sports,451.15,4,5,East,UPI,0,5,1714.37,579.0,10,Oct,4
ORD03947,1032,2023-10-15 07:49:49.317863,Home & Kitchen,1202.74,4,0,East,UPI,0,4,4810.96,1108.52,10,Oct,4
ORD03948,3102,2023-10-15 09:34:40.496099,Home & Kitchen,901.49,1,10,South,Debit Card,0,4,811.34,268.82,10,Oct,4
ORD03949,3566,2023-10-15 11:19:31.674334,Clothing,100.0,1,20,South,UPI,0,3,80.0,19.48,10,Oct,4
ORD03950,3803,2023-10-15 13:04:22.852570,Sports,2605.78,2,5,South,Net Banking,0,1,4950.98,1100.88,10,Oct,4
ORD03951,3059,2023-10-15 14:49:14.030806,Electronics,3165.48,4,0,North,UPI,1,3,12661.92,4934.33,10,Oct,4
ORD03952,2551,2023-10-15 16:34:05.209041,Clothing,1717.96,3,10,East,Credit Card,0,1,4638.49,939.16,10,Oct,4
ORD03953,1719,2023-10-15 18:18:56.387277,Home & Kitchen,1168.28,1,0,South,UPI,0,4,1168.28,396.8,10,Oct,4
ORD03954,3602,2023-10-15 20:03:47.565513,Electronics,4856.24,4,15,West,Debit Card,0,4,16511.22,5261.6,10,Oct,4
ORD03955,3420,2023-10-15 21:48:38.743748,Electronics,191.68,5,10,South,UPI,0,1,862.56,194.83,10,Oct,4
ORD03956,1483,2023-10-15 23:33:29.921984,Home & Kitchen,2008.6,2,10,West,Debit Card,0,2,3615.48,956.6,10,Oct,4
ORD03957,1972,2023-10-16 01:18:21.100220,Home & Kitchen,206.07,1,5,North,Net Banking,0,4,195.77,36.36,10,Oct,4
ORD03958,3670,2023-10-16 03:03:12.278455,Home & Kitchen,721.52,1,25,West,COD,0,5,541.14,205.8,10,Oct,4
ORD03959,1306,2023-10-16 04:48:03.456691,Sports,1320.97,3,0,East,Net Banking,0,4,3962.91,1553.58,10,Oct,4
ORD03960,1456,2023-10-16 06:32:54.634926,Electronics,2003.9,1,25,North,Credit Card,0,2,1502.93,500.65,10,Oct,4
ORD03961,3207,2023-10-16 08:17:45.813162,Electronics,100.0,4,5,North,Net Banking,0,5,380.0,137.69,10,Oct,4
ORD03962,1330,2023-10-16 10:02:36.991398,Home & Kitchen,452.87,4,25,South,Net Banking,0,5,1358.61,231.85,10,Oct,4
ORD03963,3823,2023-10-16 11:47:28.169633,Clothing,1158.94,4,15,North,Credit Card,1,4,3940.4,969.31,10,Oct,4
ORD03964,1224,2023-10-16 13:32:19.347869,Home & Kitchen,1141.73,5,0,North,Credit Card,0,4,5708.65,1328.42,10,Oct,4
ORD03965,3776,2023-10-16 15:17:10.526105,Electronics,1522.62,5,20,West,COD,0,4,6090.48,1773.78,10,Oct,4
ORD03966,2479,2023-10-16 17:02:01.704340,Books,543.29,1,15,South,COD,1,5,461.8,90.44,10,Oct,4
ORD03967,2082,2023-10-16 18:46:52.882576,Books,1166.52,5,0,East,UPI,1,4,5832.6,1696.38,10,Oct,4
ORD03968,1643,2023-10-16 20:31:44.060812,Home & Kitchen,315.69,5,0,South,Debit Card,0,5,1578.45,494.99,10,Oct,4
ORD03969,1615,2023-10-16 22:16:35.239047,Books,310.3,3,15,East,Credit Card,0,3,791.27,144.87,10,Oct,4
ORD03970,1194,2023-10-17 00:01:26.417283,Books,1289.03,5,15,West,Net Banking,0,4,5478.38,1002.16,10,Oct,4
ORD03971,1488,2023-10-17 01:46:17.595519,Clothing,1735.03,2,15,North,Net Banking,0,5,2949.55,468.55,10,Oct,4
ORD03972,3204,2023-10-17 03:31:08.773754,Electronics,192.43,2,15,North,COD,0,5,327.13,111.3,10,Oct,4
ORD03973,3657,2023-10-17 05:15:59.951990,Electronics,196.51,2,15,South,Debit Card,0,5,334.07,77.76,10,Oct,4
ORD03974,2249,2023-10-17 07:00:51.130226,Clothing,1249.66,1,20,South,Credit Card,0,5,999.73,206.3,10,Oct,4
ORD03975,3459,2023-10-17 08:45:42.308461,Clothing,472.26,4,10,South,COD,0,5,1700.14,585.74,10,Oct,4
ORD03976,2102,2023-10-17 10:30:33.486697,Books,747.36,3,0,North,Debit Card,1,4,2242.08,416.61,10,Oct,4
ORD03977,2147,2023-10-17 12:15:24.664932,Clothing,768.11,1,25,North,Credit Card,0,4,576.08,147.93,10,Oct,4
ORD03978,3518,2023-10-17 14:00:15.843168,Home & Kitchen,295.03,4,0,West,Net Banking,0,4,1180.12,396.75,10,Oct,4
ORD03979,2241,2023-10-17 15:45:07.021404,Sports,100.0,3,5,East,Net Banking,0,4,285.0,83.64,10,Oct,4
ORD03980,1515,2023-10-17 17:29:58.199639,Clothing,2877.53,3,15,South,COD,0,4,7337.7,2116.93,10,Oct,4
ORD03981,2625,2023-10-17 19:14:49.377875,Electronics,1882.91,3,10,North,Debit Card,1,4,5083.86,962.71,10,Oct,4
ORD03982,2127,2023-10-17 20:59:40.556111,Electronics,1759.38,2,0,East,Net Banking,0,3,3518.76,686.98,10,Oct,4
ORD03983,1392,2023-10-17 22:44:31.734346,Home & Kitchen,1186.16,2,0,South,Debit Card,0,2,2372.32,701.35,10,Oct,4
ORD03984,1630,2023-10-18 00:29:22.912582,Clothing,1810.82,2,15,South,COD,0,5,3078.39,479.9,10,Oct,4
ORD03985,2847,2023-10-18 02:14:14.090818,Electronics,4116.02,3,30,East,UPI,0,1,8643.64,3174.63,10,Oct,4
ORD03986,3655,2023-10-18 03:59:05.269053,Home & Kitchen,1643.46,3,10,East,Debit Card,0,2,4437.34,1054.39,10,Oct,4
ORD03987,1979,2023-10-18 05:43:56.447289,Electronics,462.01,2,10,East,Debit Card,0,4,831.62,211.36,10,Oct,4
ORD03988,1433,2023-10-18 07:28:47.625525,Home & Kitchen,1267.91,3,5,North,COD,0,3,3613.54,775.49,10,Oct,4
ORD03989,3587,2023-10-18 09:13:38.803760,Books,875.97,2,0,West,UPI,0,4,1751.94,646.76,10,Oct,4
ORD03990,1277,2023-10-18 10:58:29.981996,Home & Kitchen,1219.31,2,0,South,Net Banking,0,2,2438.62,757.5,10,Oct,4
ORD03991,1232,2023-10-18 12:43:21.160232,Electronics,1093.51,2,0,South,Credit Card,0,3,2187.02,574.04,10,Oct,4
ORD03992,2552,2023-10-18 14:28:12.338467,Sports,2936.1,4,10,East,COD,0,5,10569.96,3132.17,10,Oct,4
ORD03993,2594,2023-10-18 16:13:03.516703,Home & Kitchen,1582.47,3,0,North,Credit Card,0,5,4747.41,1163.55,10,Oct,4
ORD03994,2113,2023-10-18 17:57:54.694938,Electronics,313.78,1,0,East,UPI,0,2,313.78,83.59,10,Oct,4
ORD03995,3409,2023-10-18 19:42:45.873174,Electronics,100.0,2,15,North,UPI,0,4,170.0,40.7,10,Oct,4
ORD03996,1025,2023-10-18 21:27:37.051410,Clothing,828.42,1,25,West,Debit Card,0,4,621.31,156.99,10,Oct,4
ORD03997,2417,2023-10-18 23:12:28.229645,Sports,100.0,4,25,South,Credit Card,0,5,300.0,68.62,10,Oct,4
ORD03998,3554,2023-10-19 00:57:19.407881,Sports,574.74,3,15,South,Credit Card,0,4,1465.59,248.29,10,Oct,4
ORD03999,3314,2023-10-19 02:42:10.586117,Books,688.35,2,0,North,UPI,0,3,1376.7,219.36,10,Oct,4
ORD04000,1460,2023-10-19 04:27:01.764352,Sports,706.42,2,15,West,Credit Card,0,4,1200.91,232.41,10,Oct,4
ORD04001,3503,2023-10-19 06:11:52.942588,Electronics,5820.06,2,0,West,Net Banking,1,4,11640.12,2478.29,10,Oct,4
